"data_id","station_code","timestamp","utc_offset","logger_serial","wtmp","wtmp_flag"
"260","01FW026","2025-05-15 20:30:00",0,"21965021",10.81,"P"
"260","01FW026","2025-05-15 20:45:00",0,"21965021",10.87,"P"
"260","01FW026","2025-05-15 21:00:00",0,"21965021",10.94,"P"
"260","01FW026","2025-05-15 21:15:00",0,"21965021",10.98,"P"
"260","01FW026","2025-05-15 21:30:00",0,"21965021",11.02,"P"
"260","01FW026","2025-05-15 21:45:00",0,"21965021",11.11,"P"
"260","01FW026","2025-05-15 22:00:00",0,"21965021",11.15,"P"
"260","01FW026","2025-05-15 22:15:00",0,"21965021",11.22,"P"
"260","01FW026","2025-05-15 22:30:00",0,"21965021",11.25,"P"
"260","01FW026","2025-05-15 22:45:00",0,"21965021",11.29,"P"
"260","01FW026","2025-05-15 23:00:00",0,"21965021",11.3,"P"
"260","01FW026","2025-05-15 23:15:00",0,"21965021",11.33,"P"
"260","01FW026","2025-05-15 23:30:00",0,"21965021",11.31,"P"
"260","01FW026","2025-05-15 23:45:00",0,"21965021",11.37,"P"
"260","01FW026","2025-05-16 00:00:00",0,"21965021",11.42,"P"
"260","01FW026","2025-05-16 00:15:00",0,"21965021",11.45,"P"
"260","01FW026","2025-05-16 00:30:00",0,"21965021",11.48,"P"
"260","01FW026","2025-05-16 00:45:00",0,"21965021",11.46,"P"
"260","01FW026","2025-05-16 01:00:00",0,"21965021",11.43,"P"
"260","01FW026","2025-05-16 01:15:00",0,"21965021",11.4,"P"
"260","01FW026","2025-05-16 01:30:00",0,"21965021",11.38,"P"
"260","01FW026","2025-05-16 01:45:00",0,"21965021",11.34,"P"
"260","01FW026","2025-05-16 02:00:00",0,"21965021",11.31,"P"
"260","01FW026","2025-05-16 02:15:00",0,"21965021",11.28,"P"
"260","01FW026","2025-05-16 02:30:00",0,"21965021",11.26,"P"
"260","01FW026","2025-05-16 02:45:00",0,"21965021",11.23,"P"
"260","01FW026","2025-05-16 03:00:00",0,"21965021",11.22,"P"
"260","01FW026","2025-05-16 03:15:00",0,"21965021",11.22,"P"
"260","01FW026","2025-05-16 03:30:00",0,"21965021",11.23,"P"
"260","01FW026","2025-05-16 03:45:00",0,"21965021",11.25,"P"
"260","01FW026","2025-05-16 04:00:00",0,"21965021",11.25,"P"
"260","01FW026","2025-05-16 04:15:00",0,"21965021",11.24,"P"
"260","01FW026","2025-05-16 04:30:00",0,"21965021",11.2,"P"
"260","01FW026","2025-05-16 04:45:00",0,"21965021",11.16,"P"
"260","01FW026","2025-05-16 05:00:00",0,"21965021",11.12,"P"
"260","01FW026","2025-05-16 05:15:00",0,"21965021",11.08,"P"
"260","01FW026","2025-05-16 05:30:00",0,"21965021",11.03,"P"
"260","01FW026","2025-05-16 05:45:00",0,"21965021",10.99,"P"
"260","01FW026","2025-05-16 06:00:00",0,"21965021",10.95,"P"
"260","01FW026","2025-05-16 06:15:00",0,"21965021",10.9,"P"
"260","01FW026","2025-05-16 06:30:00",0,"21965021",10.87,"P"
"260","01FW026","2025-05-16 06:45:00",0,"21965021",10.85,"P"
"260","01FW026","2025-05-16 07:00:00",0,"21965021",10.83,"P"
"260","01FW026","2025-05-16 07:15:00",0,"21965021",10.8,"P"
"260","01FW026","2025-05-16 07:30:00",0,"21965021",10.79,"P"
"260","01FW026","2025-05-16 07:45:00",0,"21965021",10.77,"P"
"260","01FW026","2025-05-16 08:00:00",0,"21965021",10.75,"P"
"260","01FW026","2025-05-16 08:15:00",0,"21965021",10.73,"P"
"260","01FW026","2025-05-16 08:30:00",0,"21965021",10.73,"P"
"260","01FW026","2025-05-16 08:45:00",0,"21965021",10.73,"P"
"260","01FW026","2025-05-16 09:00:00",0,"21965021",10.72,"P"
"260","01FW026","2025-05-16 09:15:00",0,"21965021",10.72,"P"
"260","01FW026","2025-05-16 09:30:00",0,"21965021",10.71,"P"
"260","01FW026","2025-05-16 09:45:00",0,"21965021",10.7,"P"
"260","01FW026","2025-05-16 10:00:00",0,"21965021",10.7,"P"
"260","01FW026","2025-05-16 10:15:00",0,"21965021",10.69,"P"
"260","01FW026","2025-05-16 10:30:00",0,"21965021",10.68,"P"
"260","01FW026","2025-05-16 10:45:00",0,"21965021",10.68,"P"
"260","01FW026","2025-05-16 11:00:00",0,"21965021",10.68,"P"
"260","01FW026","2025-05-16 11:15:00",0,"21965021",10.66,"P"
