station_code,timestamp,utc_offset,dewpoint_temp_c,air_temp_c
02FW002,2019-01-01 08:00:00,0.0,-6.0189,-3.6416
02FW002,2019-01-01 09:00:00,0.0,-5.7182,-3.372
02FW002,2019-01-01 10:00:00,0.0,-5.355,-3.1299
02FW002,2019-01-01 11:00:00,0.0,-5.1095,-3.1904
02FW002,2019-01-01 12:00:00,0.0,-4.8908,-3.1034
02FW002,2019-01-01 13:00:00,0.0,-4.6299,-2.948
02FW002,2019-01-01 14:00:00,0.0,-4.2997,-2.6911
02FW002,2019-01-01 15:00:00,0.0,-4.0116,-2.5742
02FW002,2019-01-01 16:00:00,0.0,-3.789,-2.4233
02FW002,2019-01-01 17:00:00,0.0,-3.5765,-2.0888
02FW002,2019-01-01 18:00:00,0.0,-3.4428,-1.8635
02FW002,2019-01-01 19:00:00,0.0,-2.953,-0.7971
02FW002,2019-01-01 20:00:00,0.0,-2.6837,-0.0997
02FW002,2019-01-01 21:00:00,0.0,-2.4637,0.4034
02FW002,2019-01-01 22:00:00,0.0,-2.295,0.5208
02FW002,2019-01-01 23:00:00,0.0,-2.1417,0.5937
02FW002,2019-01-02 00:00:00,0.0,-2.0375,0.5717
02FW002,2019-01-02 01:00:00,0.0,-1.9122,0.663
02FW002,2019-01-02 02:00:00,0.0,-1.7905,0.7331
02FW002,2019-01-02 03:00:00,0.0,-1.7829,0.6371
02FW002,2019-01-02 04:00:00,0.0,-1.7786,0.754
02FW002,2019-01-02 05:00:00,0.0,-1.8295,0.7146
02FW002,2019-01-02 06:00:00,0.0,-1.9097,0.6183
02FW002,2019-01-02 07:00:00,0.0,-1.9623,0.937
02FW002,2019-01-02 08:00:00,0.0,-1.9926,0.9799
02FW002,2019-01-02 09:00:00,0.0,-1.9425,1.242
02FW002,2019-01-02 10:00:00,0.0,-1.8023,1.5777
02FW002,2019-01-02 11:00:00,0.0,-1.6963,1.8276
02FW002,2019-01-02 12:00:00,0.0,-1.627,1.8976
02FW002,2019-01-02 13:00:00,0.0,-1.6175,1.7941
02FW002,2019-01-02 14:00:00,0.0,-1.6515,1.6727
02FW002,2019-01-02 15:00:00,0.0,-1.675,1.6247
02FW002,2019-01-02 16:00:00,0.0,-1.6732,1.5645
02FW002,2019-01-02 17:00:00,0.0,-1.6109,1.4538
02FW002,2019-01-02 18:00:00,0.0,-1.5703,1.5075
02FW002,2019-01-02 19:00:00,0.0,-1.329,1.4486
02FW002,2019-01-02 20:00:00,0.0,-1.1999,1.5644
02FW002,2019-01-02 21:00:00,0.0,-1.0927,1.4604
02FW002,2019-01-02 22:00:00,0.0,-0.8702,1.2069
02FW002,2019-01-02 23:00:00,0.0,-0.6078,0.921
02FW002,2019-01-03 00:00:00,0.0,-0.3701,0.6669
02FW002,2019-01-03 01:00:00,0.0,-0.2222,0.5892
02FW002,2019-01-03 02:00:00,0.0,-0.1194,0.5593
02FW002,2019-01-03 03:00:00,0.0,-0.0501,0.5458
02FW002,2019-01-03 04:00:00,0.0,0.0076,0.5314
02FW002,2019-01-03 05:00:00,0.0,0.0345,0.4254
02FW002,2019-01-03 06:00:00,0.0,0.027,0.3274
02FW002,2019-01-03 07:00:00,0.0,-0.2782,-0.0116
02FW002,2019-01-03 08:00:00,0.0,-0.3725,-0.1021
02FW002,2019-01-03 09:00:00,0.0,-0.434,-0.1777
02FW002,2019-01-03 10:00:00,0.0,-0.5341,-0.2668
02FW002,2019-01-03 11:00:00,0.0,-0.6352,-0.3359
02FW002,2019-01-03 12:00:00,0.0,-0.6633,-0.4395
02FW002,2019-01-03 13:00:00,0.0,-0.7139,-0.5574
02FW002,2019-01-03 14:00:00,0.0,-0.8214,-0.6452
02FW002,2019-01-03 15:00:00,0.0,-0.7707,-0.5691
02FW002,2019-01-03 16:00:00,0.0,-0.8432,-0.5984
02FW002,2019-01-03 17:00:00,0.0,-0.8785,-0.6659
02FW002,2019-01-03 18:00:00,0.0,-0.8546,-0.49
02FW002,2019-01-03 19:00:00,0.0,-2.2388,-1.2301
02FW002,2019-01-03 20:00:00,0.0,-2.2627,-0.9801
02FW002,2019-01-03 21:00:00,0.0,-2.1927,-0.9393
02FW002,2019-01-03 22:00:00,0.0,-2.0426,-0.9392
02FW002,2019-01-03 23:00:00,0.0,-1.9516,-1.0354
02FW002,2019-01-04 00:00:00,0.0,-1.9541,-1.2796
02FW002,2019-01-04 01:00:00,0.0,-2.1062,-1.4431
02FW002,2019-01-04 02:00:00,0.0,-2.3269,-1.6801
02FW002,2019-01-04 03:00:00,0.0,-2.5095,-1.8983
02FW002,2019-01-04 04:00:00,0.0,-2.5334,-2.0055
02FW002,2019-01-04 05:00:00,0.0,-2.702,-2.2854
02FW002,2019-01-04 06:00:00,0.0,-2.8177,-2.3867
02FW002,2019-01-04 07:00:00,0.0,-3.0075,-2.5159
