"data_id","station_code","timestamp","utc_offset","logger_serial","wtmp","wtmp_flag"
"51","02FW006","2024-05-28 21:45:00",0,"4621",13.81,"V"
"51","02FW006","2024-05-28 22:00:00",0,"4621",14.17,"V"
"51","02FW006","2024-05-28 22:15:00",0,"4621",14.52,"V"
"51","02FW006","2024-05-28 22:30:00",0,"4621",14.62,"P"
"51","02FW006","2024-05-28 22:45:00",0,"4621",14.78,"P"
"51","02FW006","2024-05-28 23:00:00",0,"4621",14.51,"P"
"51","02FW006","2024-05-28 23:15:00",0,"4621",14.42,"P"
"51","02FW006","2024-05-28 23:30:00",0,"4621",14.21,"P"
"51","02FW006","2024-05-28 23:45:00",0,"4621",13.98,"P"
"51","02FW006","2024-05-29 00:00:00",0,"4621",13.92,"P"
"51","02FW006","2024-05-29 00:15:00",0,"4621",14.02,"P"
"51","02FW006","2024-05-29 00:30:00",0,"4621",14.07,"P"
"51","02FW006","2024-05-29 00:45:00",0,"4621",13.97,"P"
"51","02FW006","2024-05-29 01:00:00",0,"4621",13.89,"P"
"51","02FW006","2024-05-29 01:15:00",0,"4621",13.85,"P"
"51","02FW006","2024-05-29 01:30:00",0,"4621",13.89,"P"
"51","02FW006","2024-05-29 01:45:00",0,"4621",13.87,"P"
"51","02FW006","2024-05-29 02:00:00",0,"4621",13.84,"P"
"51","02FW006","2024-05-29 02:15:00",0,"4621",13.8,"P"
"51","02FW006","2024-05-29 02:30:00",0,"4621",13.73,"P"
"51","02FW006","2024-05-29 02:45:00",0,"4621",13.7,"P"
"51","02FW006","2024-05-29 03:00:00",0,"4621",13.66,"P"
"51","02FW006","2024-05-29 03:15:00",0,"4621",13.62,"P"
"51","02FW006","2024-05-29 03:30:00",0,"4621",13.58,"P"
"51","02FW006","2024-05-29 03:45:00",0,"4621",13.52,"P"
"51","02FW006","2024-05-29 04:00:00",0,"4621",13.45,"P"
"51","02FW006","2024-05-29 04:15:00",0,"4621",13.4,"P"
"51","02FW006","2024-05-29 04:30:00",0,"4621",13.37,"P"
"51","02FW006","2024-05-29 04:45:00",0,"4621",13.3,"P"
"51","02FW006","2024-05-29 05:00:00",0,"4621",13.22,"P"
"51","02FW006","2024-05-29 05:15:00",0,"4621",13.15,"P"
"51","02FW006","2024-05-29 05:30:00",0,"4621",13.15,"P"
"51","02FW006","2024-05-29 05:45:00",0,"4621",13.14,"P"
"51","02FW006","2024-05-29 06:00:00",0,"4621",13.1,"P"
"51","02FW006","2024-05-29 06:15:00",0,"4621",13.05,"P"
"51","02FW006","2024-05-29 06:30:00",0,"4621",13,"P"
"51","02FW006","2024-05-29 06:45:00",0,"4621",12.94,"P"
"51","02FW006","2024-05-29 07:00:00",0,"4621",12.88,"P"
"51","02FW006","2024-05-29 07:15:00",0,"4621",12.84,"P"
"51","02FW006","2024-05-29 07:30:00",0,"4621",12.8,"P"
"51","02FW006","2024-05-29 07:45:00",0,"4621",12.76,"P"
"51","02FW006","2024-05-29 08:00:00",0,"4621",12.7,"P"
"51","02FW006","2024-05-29 08:15:00",0,"4621",12.65,"P"
"51","02FW006","2024-05-29 08:30:00",0,"4621",12.59,"P"
"51","02FW006","2024-05-29 08:45:00",0,"4621",12.53,"P"
"51","02FW006","2024-05-29 09:00:00",0,"4621",12.46,"P"
"51","02FW006","2024-05-29 09:15:00",0,"4621",12.4,"P"
"51","02FW006","2024-05-29 09:30:00",0,"4621",12.35,"P"
"51","02FW006","2024-05-29 09:45:00",0,"4621",12.28,"P"
